y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45
8.53614526139711,-1.53541286270775,0.718887716579649,-2.09914873689205,-0.44284226327419,-0.598978298179488,-1.6425736851386,0.20775517567518,0.760642256791458,0.575873594985,0.865597897336114,-0.63608066941628,0.129366448200585,0.0753053124748542,-0.606299697966768,-1.04845088131179,-1.10312370948493,0.24840693478,-0.270258552619713,0.921521966155315,0.124210439642479,2.25435721469254,1.11790243266752,-1.19309295755243,1.18486261383594,-0.255876566733327,-1.96855381093339,-0.532947293054757,0.133183201822901,-0.850382769280001,0.0214006942306965,-0.682827270545902,-1.96179696615982,0.62135205197059,0.427960398408683,-0.0857865502044478,-1.56276055128931,0.251446261502544,1.6671036062521,-1.12296088205985,1.37188670606979,0.361865894151748,1.79309752038931,-0.631286602237046,-0.0617506805075643,0.511048545190011
4.8083442679342,-1.73460938477906,0.551981259433932,-2.14767300479725,-1.5529438144213,1.51490978433767,-1.14397209940114,0.737594120507905,1.32124258954903,-0.26168416323352,1.83892960429772,0.666175748607159,0.19314029840572,0.0132748738603174,1.53902343189883,-0.66879602410315,-0.301714332633481,0.401703216539923,-1.20468341685742,-0.0003805180911384,0.164128911227767,1.16441414065448,1.47935529707716,-0.603862540057712,-0.163034185223309,0.67997129505503,-0.771284787879811,-0.299051483932949,-0.0591778518257018,0.650733477113119,0.643853448182606,0.269409799932609,-1.39776380119865,0.985346676121759,0.753908134047891,0.528323884792379,0.207687343862265,-0.335827960194331,0.91453631792045,-0.674543042752524,-0.890556967885545,-0.677984584329305,-0.165679257737927,0.0654046524089275,0.13716168768042,1.25819731134426
-1.5304265698463,0.0972566647279417,0.107634348157882,-0.19422230067022,0.335453788545085,-0.40819896720135,0.133264820997125,0.706179351642211,0.394970947668449,-0.437115984291038,-1.10533355525459,1.74516403140405,-1.05295863067556,-0.696445925249238,-0.114860264087035,0.621810423323881,0.0300266611403047,-0.501700248356137,-0.267356457993679,-0.0596347230097097,-0.408903753794654,0.947342897122328,-0.56993656867624,-0.184190555509138,-0.726637122761241,-0.939584199518043,0.252931839715687,-1.37078032889891,0.194198962385087,-1.05400635124948,-1.24604562970905,-1.09924094952462,1.20055847372842,-0.820484949079991,0.274016953191005,0.0134458114790849,1.03001390244024,0.0223546765868992,0.180314527939875,0.523362798831912,0.159938258661484,1.10880119376833,0.33379080364036,0.282054881015008,-1.08629388657995,-0.115354196173918
-0.428242607458153,-0.0677023800983546,0.557835642121149,0.700847536195583,-1.12137580052136,1.72227431268494,0.61352530708298,0.700908841616152,-0.417975736813484,1.06974874992599,-0.314317662331017,-0.847820978678824,1.37443726421644,0.642134202361429,0.0442440731213941,-0.27002247915333,0.309104923745439,0.354700851152271,2.04893408315704,0.530819454977247,-0.785773552157159,-0.562194696666265,-0.865337932817505,-1.78197435180856,-1.02205288015452,0.610340446458356,0.490497204250253,0.433004747022041,-0.542905720284233,0.103796108650204,0.785188210768166,-1.45257720860516,1.37086715541874,1.91507248663407,0.787386666041927,-0.136379976343572,-0.736096865496609,-0.644299985950814,-0.901910564563715,-0.0152578581867673,-1.79582502172293,0.692511164918183,-0.350989913285235,0.624558063329747,0.434520048975209,-0.367408706611091
0.56669419206224,0.488728856998118,0.211483074370829,0.568388721318002,0.646836851497634,0.163867942792461,-0.0021519368539327,0.125137028754173,0.493571360843278,1.70545131937117,0.431450729955999,-2.28164107823186,0.143786905310539,0.4120022911374,0.12002637271552,-0.700231919973322,-0.181631799951113,0.706715483549336,0.550990972209806,-0.437507445436635,-1.90954785246753,-0.508240813248159,1.07109749631541,-1.4721407104203,0.662152336948504,0.538650771299625,0.446393153878494,-0.244938366591972,1.86687798570485,0.256342660552593,0.678934860604722,-1.02743511524988,-0.070194383648564,1.07148712896937,-0.0170043971160744,-0.790935822942143,0.54764663086931,0.322900555187164,-0.0843686780480883,-1.55857696529297,-0.891204278052365,-0.0006045123016861,1.07528027343847,0.182280704250085,-1.13845781723893,0.106091828785253
-3.21157174129746,1.15843529484657,0.339871010179526,-0.8377303685883,2.33083670364635,0.302705077528784,-1.08839475766334,1.619430679421,0.899885030135893,2.46884701750754,2.16647716069171,0.744660834449143,-2.43667495626687,-1.02728674756824,0.901650692780662,-1.06882428625004,1.47623405439339,0.0996190471171641,-0.600394144902663,-1.18200624773156,-0.181337295165675,-1.93594598720457,0.541802121860547,-0.046071919156144,0.319344588479117,-2.22136985005673,1.79805925993012,0.208869830632006,-0.977830183281851,0.536054880882969,-0.983314706624061,0.159809275690872,-0.980893833945127,-1.63128375912605,-0.858280330896817,0.705607762327487,1.00775762344642,-1.11143912719769,-0.846671503261682,-0.5569838836128,1.05814406798124,-0.0384135415958133,-1.93534160404536,0.506042620165524,-1.05999216304888,1.42890925941845
-0.515562241877031,0.945354290688534,-0.703538993500452,0.529602869107872,0.0006513659538028,-0.551505834018623,-0.556060535379348,0.0012068417617769,-0.316895236862551,-0.610185576383341,1.43126416017493,0.392555355672254,-1.65092662640981,-0.246873338061709,-0.568453034665019,0.209410512148255,-0.254944346521171,-0.032608527317104,-0.891973098420936,-0.753499815878484,-0.371624132932505,1.27952289941835,0.965556595541836,1.99682699287594,0.625567020225087,-1.66186411986374,-0.923540177383458,0.393708590515264,-0.137252199384996,0.450860638656367,0.248375442398275,0.274560452378444,-0.597855071476868,0.0561088264731249,-0.617774283708433,0.204929820432441,0.404892993123165,0.986824112694156,-0.231244361458474,1.11494535309271,0.214337513447295,-0.310169501447192,-1.44739158675068,-0.584738416358952,0.0813603158184199,-0.186651970832757
-3.29430284348155,-1.14649026141201,0.311669848413015,0.168254622829368,1.28913899147137,0.853478275943024,1.94939333616178,-0.863235185236491,-0.0770653309981087,0.721773846129488,-0.504076884271123,-0.292125950400922,-0.0088932388301306,-0.739974823780548,0.485343915536081,0.864062657367696,-0.263291173140095,0.729950063395625,-0.0891847615053708,-0.57784360439008,1.2819018428289,-0.669229962236377,-0.722626576933027,-0.814078167213499,-1.8538878606275,1.25497382321239,1.80088622536183,-0.700118804184992,0.232651863646049,-0.713005889596218,-0.70270805930474,1.52359014316358,1.14026694548936,1.47775922364269,-0.111490507287933,-0.495154766019232,0.294559859136734,0.176969334517434,1.08114648301062,-1.09659483934782,0.853886555588335,-0.25017019976722,0.0387608528307211,0.307165636431661,1.64396427938301,0.505627698041058
-1.62033641768015,0.651994495771677,0.463546282292058,-0.509759915369034,1.06693126006506,1.23753289339042,-0.472668476271603,-0.519101630061625,1.4009693023154,-1.61004062735295,-0.406884436254084,0.71833403025778,1.09863726816965,0.743309682727719,2.25743497011267,0.139372520570993,-0.085039998816451,-1.61718033284417,1.31024304670977,-0.270903834913037,-0.755595192101275,1.77598426139004,-0.126802642262182,0.937456332319004,-0.779325139834247,1.52010169369885,1.54444329702186,-0.287341740485799,0.306364233071198,-0.36114219750648,-0.255623064157522,0.377155073730777,-0.750070975420363,1.77107324679648,0.34260917935918,0.150319248581315,-2.17403780380115,1.33506970746777,0.713612590596883,0.276423458647402,0.576124624335426,-0.651612183249632,1.62214549249568,2.36437003071082,-0.113947579420635,-1.52008434047452
-6.52525263111955,-1.22472016812269,0.921789867177505,-2.04560986196818,0.549497410524916,0.0427941542024218,1.19486429162694,1.19246605111407,1.43308999030998,1.44012450868437,-0.104165786457749,0.741206278138226,-1.03118243572645,0.551556703679581,-0.771644313162796,1.66146569980409,1.59809092306436,0.0890413450279041,0.994350117843068,-1.25476650223062,1.00850524871543,-0.899911378638335,1.20649081944887,-0.0365637826197064,0.380714827623851,-0.481143505928781,2.24889170900211,0.131377362831658,-0.952104132489094,-0.391676258321095,1.12660391136632,-0.826387271048272,2.49887126740963,0.334359986426544,-1.55492198440448,-1.02133337963492,-2.93535753740087,-1.0135235579158,0.907832282718903,0.4897866533216,0.305308423087283,0.454431885709061,-0.308612138325004,0.593340564707283,0.142871953088927,0.577756203336191
